adj.P.Val,logFC,P.Value
0.9432348625,-0.2702239879,0.5518409534
0.6104440007,-0.3892028185,0.1171851666
0.8138520224,0.6209343936,0.2814759892
0.9109428794,-0.2129955217,0.4515023257
0.7301389984,0.5879195637,0.1968548172
0.5503761945,-0.3786335435,0.091644523
0.9994796892,0.0080335217,0.965050618
0.9910042415,0.0363048214,0.7990131547
0.9592546886,0.0783048291,0.6106275005
0.619,-0.8600966592,0.1216629276
0.9856489845,-0.1072759708,0.7563777341
0.9233941115,0.1041879565,0.490003305
0.7908282906,-0.3574856594,0.2525981616
0.8589768811,0.1587688819,0.3421233583
0.9947273519,-0.0333355968,0.8669098621
0.862013176,0.1204422314,0.3482823741
0.9440816985,0.3608362708,0.5552137874
0.7556758308,0.2754609414,0.2191586763
0.9283024116,0.3950990406,0.5043574613
0.9994796892,-0.0762787144,0.9603536385
0.9060811184,0.6381808304,0.4388302566
0.0646269702,0.4682109054,0.0020197922
0.7820856267,0.4331132546,0.2446575753
0.7775315357,-1.1035931931,0.2406060548
0.9947273519,-0.1713859602,0.8633614283
0.889228984,-0.1933136458,0.4060832075
0.8167752369,0.2355120748,0.2852409312
0.9947273519,-0.0214318403,0.8954069726
0.8203026102,0.2005506082,0.2914435461
0.9807052477,-0.0457092243,0.7162880093
0.943,0.1267768401,0.5507878102
0.9856489845,-0.0424278946,0.7571728812
0.9994796892,0.0489869477,0.963680438
0.9816638864,-0.2688206167,0.7255836696
0.9220667178,-0.1786059418,0.4868939359
0.7133589586,-1.7849691716,0.1825858856
0.8765231033,-0.1610978435,0.381320576
0.5301064776,-0.5939129394,0.0840150979
0.9055501136,-0.5772140415,0.437633534
0.9672002827,-0.3470718918,0.642455601
0.7794141042,-0.2689819499,0.2423026133
0.923108001,0.1444837015,0.488899947
0.9973745623,0.0303298257,0.9208982104
0.2121759781,0.3805899521,0.0132518323
0.9985445539,0.0819333911,0.9412915223
0.9928067055,0.0391873472,0.8284366251
0.9077655341,0.1015241549,0.4429361803
0.6948751973,0.3463309767,0.1696876037
0.9996008181,0.0142058016,0.9869479344
0.5185028226,0.4246608002,0.0794880648
0.9959164045,-0.1552077646,0.9135500364
0.2853407807,-0.5790699988,0.0226255206
0.9869599966,0.218966423,0.7685159616
0.9928067055,0.0329876019,0.829089548
0.9050852578,0.1280702212,0.4351498415
0.0403288288,-0.7398423912,0.0009935857
0.9609013862,-0.122154872,0.6188823851
0.7216378955,-0.2451849856,0.1881966235
0.9916692318,0.1220247374,0.820189979
0.869325085,0.1253015106,0.3661565165
0.9109428794,0.3455987061,0.4505894916
0.9555452447,-0.0799877783,0.6012199283
0.9994796892,0.0442507143,0.9660411308
0.9508381182,-0.0981487598,0.5805227706
0.9782105803,-0.3422923985,0.7049452765
0.744,0.3642616236,0.2074457608
0.2858006879,0.3662626359,0.0228030963
0.9676350952,0.0858216422,0.6487460137
0.280542561,0.3456286305,0.0220212359
0.4887038224,-0.25514222,0.0694425595
0.9947273519,0.0592534856,0.8729871526
0.862013176,0.1983634802,0.3486433899
0.0742865702,-0.5890250719,0.0024940687
0.6762931106,-0.283348532,0.1563013751
0.9686655077,0.1862994921,0.6550997539
0.8780766066,-0.1476161803,0.3844621613
0.9941325127,0.2000678356,0.8507088172
0.6319267557,0.2746961288,0.1283441073
0.9830961358,-0.1303198975,0.7421402027
0.3017316666,0.6244250871,0.0255639153
0.9973745623,0.0480727655,0.9318768121
0.9609013862,-0.3243479259,0.6202240308
0.56835165,0.2386541691,0.09942085
0.8617768093,0.1459150119,0.3466289722
0.996,-0.0791594061,0.9117981053
0.4879276092,-0.3146978817,0.0691186973
0.9185763425,-0.117714763,0.4725311994
0.2543061183,-0.3431166357,0.018180866
0.8104879722,0.1758738902,0.2754279903
0.8670359656,-0.2281538683,0.3617062256
0.7036140914,-1.3464942958,0.1744270935
0.9952331794,-0.0669921049,0.9037415748
0.9916692318,-0.0697489208,0.8218135901
0.8308476606,-0.2033483503,0.3018013619
0.7661279735,0.1308110363,0.2283177865
0.9994796892,0.0096797666,0.9515032631
0.2950522386,-0.4477366096,0.0243238187
0.9856489845,-0.2267371234,0.759837905
0.9588593887,0.2247353568,0.6098093582
0.5117064719,-0.408704124,0.0766630038
0.9941325127,-0.036773883,0.8538065322
0.9935944417,-0.1381277567,0.8421850373
0.9349539763,-0.3745376933,0.5232128867
0.2350349622,-0.3659986623,0.0158629367
0.9973745623,-0.0291130526,0.9302810627
0.0504081776,-0.5674756897,0.0013858537
0.453396379,0.6285606641,0.0576651068
0.8598368417,0.1545632031,0.3433998328
0.891365212,0.1413118148,0.4090228241
0.7133589586,-0.2592697646,0.1824400482
0.8110901386,0.2115561676,0.2775582972
0.9994796892,0.0156884776,0.9647522788
0.9973745623,-0.0455989126,0.9319201622
0.0635675934,-0.6665253283,0.001968635
0.9423075493,0.1849367505,0.5456575231
0.0936439742,0.4952287287,0.0034329152
0.5021431292,-0.2834839752,0.0738810371
0.8042445173,-0.923344655,0.2681476857
0.9916692318,-0.0693133299,0.8049312345
0.9668531247,-0.1162146026,0.6412924644
0.8469809352,-0.1490722198,0.3255109904
0.5026778976,0.7200806422,0.0740341744
0.7017919933,0.5034461671,0.1732091171
0.309751975,-0.5950815075,0.0269469231
0.8033110034,-0.1554226717,0.2667572637
0.8113397143,-0.324846714,0.2782445767
0.9588593887,-0.3885523053,0.6094858239
0.894791152,-0.826863503,0.4142175294
0.7005134067,-0.5952365358,0.1724824903
0.8617768093,-0.1635210729,0.3468224131
0.9592650629,0.1993028431,0.6107461098
0.9941325127,-0.0327828697,0.8541241526
0.9935944417,-0.0250543871,0.8408065331
0.8967828885,0.1584252736,0.419066943
0.9826403897,0.057187243,0.7390298073
0.720917369,-0.3125850728,0.187204962
0.937577866,0.1533560952,0.5313863902
0.565606616,0.194649273,0.0983542264
0.747,-0.1831067632,0.2098193814
0.8090861805,-0.1655701657,0.2736889506
0.9160752883,-0.6073645144,0.4655327366
0.9947273519,-0.0259093297,0.8851789277
0.375840411,-0.6453085536,0.0393580286
0.4801388129,-0.3931078568,0.0660308788
0.9769971693,0.2426711321,0.697496459
0.827426074,-0.1521712939,0.2976635149
0.8806956579,-0.2906697751,0.3902165483
0.578167767,-0.2232839501,0.1031076318
0.9999047411,-0.01621493,0.9922238716
0.3477545679,-0.3495240622,0.0334066441
0.9916692318,-0.0973829293,0.816499195
0.4674451744,-0.5227401723,0.0623829518
0.9947273519,-0.0356888373,0.8730363672
0.9769971693,-0.1763051749,0.6994467173
0.8034733831,0.166985992,0.2669385008
0.9832003854,0.2593774636,0.743979116
0.6307435076,-0.2825479831,0.1276459459
0.6546596376,0.2227265723,0.1421489712
0.9994796892,-0.0089062465,0.957894175
0.7875796958,-0.6857978236,0.2485812713
0.9941325127,0.0616090662,0.8510108449
0.5101314348,-0.6281853566,0.0761490669
0.9997296502,-0.0036136293,0.9880019715
0.9538490493,0.1120246277,0.5919065992
0.9208112216,-0.0882967836,0.4779992976
0.9097309333,0.1425749089,0.4476339726
0.9947273519,-0.0372828705,0.8578254476
0.9816638864,-0.0483838465,0.7223975282
0.9916692318,-0.2759029993,0.8251122719
0.9486993309,0.0892654023,0.575351175
0.9830961358,0.119355266,0.7407547815
0.5143162678,-0.2898519329,0.0775511939
0.9856489845,0.3159712603,0.7648443269
0.9856489845,-0.3622743359,0.7647718902
0.1223861505,-0.7022150631,0.0052812035
0.8471748455,-0.1218433637,0.325743677
0.9394891351,-0.0734053572,0.5376250302
0.9801699997,-0.0636825042,0.7141436003
0.8780766066,0.2544209445,0.3846669384
0.3607086246,-0.4105953562,0.0362952591
0.9994796892,-0.1004863652,0.9499095242
0.7982599271,-0.1820420644,0.2605163483
0.9310705619,-0.2280847156,0.5131139336
0.9691929244,0.0806966736,0.6567198427
0.988269408,-0.0538122596,0.7729641764
0.9508381182,0.0655048743,0.5827996723
0.9977458165,-0.1003818422,0.9352724239
0.9956129201,-0.18275539,0.9103153889
0.8468104171,-0.2497059286,0.3241413541
0.933478007,-0.09952255,0.5199206826
0.6902913733,-0.2374797852,0.166888786
0.974525865,0.0661413798,0.6811673087
0.9856489845,0.0369839295,0.7576708206
0.9796622754,0.0459829923,0.7093681068
0.9478329764,0.1428609672,0.5700498856
0.9418744555,0.0731976686,0.5433997799
0.9941325127,-0.0801132807,0.8498135385
0.6839377346,0.3015956343,0.1619177169
0.9816638864,0.0560288356,0.7226354105
0.9800078258,0.0499556964,0.7116207683
0.6500143213,-0.3792789062,0.1386423357
0.8806956579,-0.1960979508,0.3903967688
0.6025341618,-0.5942254102,0.1125698266
0.9420569974,0.202710803,0.5441455916
0.9306000498,-0.102405817,0.5110206919
0.7880671703,-0.2956668911,0.2488244077
0.8345944955,-0.2356901975,0.306410816
0.4186532091,0.2834803714,0.0484715007
0.981,-0.0826820257,0.715944243
0.9935944417,-0.294765893,0.8416719748
0.2802881807,-0.4051811587,0.0219065957
0.9998049287,-0.001995874,0.9903906089
0.9812641871,-0.2239163542,0.7185486724
0.7649292151,0.1822886389,0.2275759132
0.5654878519,-0.4840630947,0.0982443921
0.5760905733,-0.7316720817,0.1023105457
0.9306000498,0.1105563555,0.5104599969
0.9757604457,-0.0542809178,0.6928614234
0.9427986382,-0.0905479234,0.5479198426
0.0269862355,0.7986505686,0.0005697952
0.9208112216,0.4657918867,0.4793325258
0.9548254826,-0.0899651551,0.5946918701
0.9485256906,0.3922249812,0.5744785915
0.725223192,-0.199262117,0.191027308
0.0040803718,-0.7880248413,0.0000479
0.8764980157,-0.2030986731,0.3812033179
0.8150183483,-0.7599876723,0.282388046
0.6298656664,-0.8081605635,0.1269591865
0.9970467288,-0.0320920324,0.9178936392
0.9216576025,-0.5117791959,0.4831414931
0.9351248394,-1.252872898,0.524695398
0.9555452447,-0.6427232594,0.6016797775
0.032,0.6393483544,0.000716
0.7446523128,-0.1641880935,0.2084298496
0.8737326066,0.2890487849,0.3745739223
0.9928067055,-0.0508078984,0.828407405
0.9812641871,0.0577525402,0.718797579
0.8089421677,0.2778574187,0.273402341
0.9770103795,0.5671738896,0.7014434932
0.9970467288,-0.091698202,0.9176448916
0.8829902218,-0.1584185751,0.3938896417
0.9947273519,-0.2043537994,0.8968580713
0.5493220367,-0.2491528648,0.0908075038
0.8003135892,0.1528179762,0.2638829322
0.9363815062,-0.3204377674,0.5280785954
0.9681127022,-0.3525174371,0.6525362521
0.9216576025,-0.116798645,0.4802907296
0.9952331794,0.2288383103,0.9035051419
0.9790400113,-0.5044673561,0.7070714745
0.9652750453,-0.1005473234,0.6309507418
0.9973745623,-0.1094801523,0.924348042
0.9995327291,-0.0046850331,0.9773004782
0.8793500031,-0.1912199236,0.3874945071
0.9745806468,0.0511336001,0.6835792034
0.9856489845,-0.050353275,0.7536646488
0.9947273519,-0.1598561762,0.8581228305
0.302321009,-0.5758934847,0.0256822611
0.9994796892,0.0071210389,0.9586819159
0.9787558564,-0.2017824963,0.7059321102
0.7981793744,-0.182900473,0.2601050981
0.9749882445,-0.064129153,0.6909455676
0.9973745623,-0.1524612614,0.924467005
0.9427986382,0.2073205476,0.5480116472
0.9102682905,-0.8191175804,0.4480781503
0.9486993309,-0.1249372156,0.5755269202
0.9947273519,-0.047825013,0.8966944443
0.4665966527,-0.6149439266,0.0620854142
0.2771866912,0.3237062896,0.0213295516
0.2168453376,0.4131957641,0.013811123
0.988269408,0.1094440391,0.7728511072
0.5863837157,-0.2103819043,0.1062821331
0.7285434787,0.2531994694,0.1949941535
0.955153316,-0.5572531476,0.5995256103
0.9527844208,0.0968787385,0.5879445753
0.9995327291,-0.0078699891,0.9748158211
0.9826403897,-0.3852722434,0.7393732267
0.1940406413,0.6426077477,0.0113830158
0.9664389209,0.0808054267,0.6375978344
0.9611564868,-0.154558809,0.6211136154
0.9856489845,-0.0705327446,0.7534759484
0.8167752369,0.3562547905,0.2846883667
0.9216576025,-0.1158564155,0.4814161508
0.8851801037,0.5119131512,0.396429268
0.9956129201,-0.0764370471,0.9101566152
0.5590871978,-0.8849814844,0.0955641879
0.6035784241,-0.2542667009,0.1131225288
0.9350110575,-0.1963830397,0.5239182627
0.9947273519,-0.0193735544,0.898989288
0.7823122451,0.7944728314,0.2447958066
0.8038712996,-0.3037387053,0.2677339968
0.9950519876,-0.0164484996,0.9014380107
0.9700743072,-0.1467669954,0.661
0.9769971693,-0.2434262242,0.6985521606
0.898006744,-0.4648898847,0.4222502368
0.9947273519,-0.0561324561,0.8796403984
0.9390410133,0.0939557593,0.5351596149
0.497164022,-0.7610355985,0.0719702238
0.9692624715,-0.1394659248,0.6569045776
0.9608022592,0.0783979063,0.6176668692
0.9745806468,0.3464500239,0.683661658
0.5690463076,-0.3262267311,0.0997315879
0.9832003854,-0.2314651718,0.7448880309
0.6056820495,0.2432966189,0.1148332202
0.876,0.5934993865,0.3802057225
0.9942527189,-0.038041365,0.8558211662
0.2979658436,-0.7240974698,0.024965342
0.7571113963,-0.4702680259,0.2204347736
0.8448275502,-0.3274578744,0.3209445095
0.7478416205,-0.5572481915,0.2110792934
0.8780766066,-0.3673268554,0.384238666
0.9999047411,0.0021568779,0.9923697455
0.8648110756,-0.465368237,0.3541453107
0.9914308548,0.0544751686,0.8025470493
0.9055501136,-0.7491371167,0.437724602
0.9973745623,0.0590726814,0.925880254
0.9947273519,-0.0382138224,0.8806180443
0.552560742,-0.3469862126,0.0925862967
0.9905564116,-0.0691316417,0.7958099106
0.8864395701,0.1114330485,0.4009416857
0.9726936825,-0.3816378182,0.6715072982
0.9832003854,-0.0516944361,0.7443701645
0.9382475815,0.4138919685,0.533515438
0.7523191505,-0.1793355098,0.2148952918
0.2865552586,-0.6330509793,0.0229198933
0.9940590222,-0.0977573556,0.8462785593
0.9676350952,-0.226708527,0.6491438361
0.7372824578,-0.1989541748,0.2019208943
0.837535356,-0.1325162325,0.3115933172
0.5216958296,-1.4259885978,0.0809048386
0.9916692318,0.168591308,0.8086351629
0.6891156651,-0.3536246552,0.1658956081
0.9349539763,0.3179086427,0.5232400179
0.9916692318,0.0317687918,0.8224682287
0.9739822423,-0.0569053094,0.6781949549
0.5295312925,-0.3389065952,0.0838501125
0.9664389209,-0.7357447201,0.6373069229
0.4577648398,-0.687799992,0.0591622202
0.9994796892,-0.0401970622,0.9460811342
0.1311028201,0.4196005482,0.0058537124
0.7224785478,-0.1776305272,0.1892112313
0.9995327291,-0.0354477429,0.9787065418
0.7172521835,-0.2836838368,0.1846780951
0.93642937,-0.1944956361,0.5289691618
0.9992320444,0.0528662126,0.9449634926
0.801911728,-0.926700145,0.2651850014
0.2771866912,-0.4210710565,0.0213278161
0.2832072295,-0.5419249075,0.0223724483
0.0177982285,-0.5366439893,0.0003277742
0.2112761457,-0.5546892373,0.0130704557
0.750328801,-0.260932084,0.2128290196
0.9916692318,-0.1314808861,0.8191015964
0.972042696,-0.0886803339,0.6680249446
0.9588593887,-0.4337897925,0.6099630864
0.9999047411,-0.0000267,0.9997969791
0.9686655077,0.0603529555,0.6545178232
0.9947273519,0.0320912766,0.8762725905
0.0504739271,1.543345741,0.0013955465
0.1453376339,-0.5341699654,0.0070465862
0.9887610293,0.6277589919,0.7803486953
0.1102332992,-0.3693907428,0.0043975761
0.9770103795,0.078359301,0.7005130787
0.5294408888,0.7077508795,0.0836924732
0.9216576025,0.1227058863,0.4803030258
0.9916692318,-0.1466674895,0.8220143219
0.9935944417,-0.0495729041,0.8374896661
0.8764980157,1.3707782002,0.3809590174
0.7987659459,0.1726702846,0.2618722637
0.6376020885,0.232187624,0.1302906773
0.9999047411,0.0023613369,0.995496724
0.9314660656,-0.1204717783,0.5153416893
0.2156126575,-0.6993027868,0.0137113214
0.7707013029,-0.3021700141,0.2337696508
0.9856489845,0.0463352989,0.7633773854
0.9049280595,0.0884532336,0.4317329831
0.9885137993,0.0548472513,0.7754713894
0.9249465723,-0.2755160818,0.4939380926
0.6455492127,-0.3058142862,0.1342989733
0.9818714222,0.0719543932,0.7328395547
0.9826403897,0.1112318411,0.7371945266
0.9936706395,0.0389841178,0.8444717935
0.7685183053,-0.1702258004,0.2302994992
0.9486993309,-0.0732781503,0.5757111014
0.9508373812,-0.1907897382,0.578990172
0.9947273519,-0.0419751083,0.8891358174
0.751433219,-0.400318831,0.2140482197
0.9818080567,-0.0681040949,0.7316343819
0.6256406012,0.8669316276,0.1247589693
0.7454372867,1.3675015157,0.2090124593
0.1703637376,-0.5817096996,0.0091431511
0.9921304595,0.0406751301,0.8263968808
0.2233349622,-0.3990074209,0.0144449887
0.9947273519,-0.0209871593,0.8649695901
0.9995327291,0.0042828438,0.9740523152
0.955153316,-0.0966074526,0.5966992327
0.9916692318,0.0328639675,0.812620663
0.9739822423,-0.2699973156,0.6791558669
0.9947273519,0.0223058434,0.8896027634
0.9947273519,-0.1044861609,0.8853008528
0.5215401177,-0.2897271051,0.0807519408
0.9994796892,-0.0055682899,0.9697987664
0.7478416205,-0.2015155064,0.2114177343
0.9109428794,0.3324227805,0.4516671372
0.8664021672,0.3936238927,0.3596112025
0.3826925417,0.3196639056,0.0409636334
0.4866078297,0.2317997593,0.0684720211
0.8376055546,0.4450114233,0.3117100473
0.432557893,-0.7443395352,0.0519821226
0.5295312925,0.7255595963,0.083879379
0.4633786619,0.2529985516,0.0610623901
0.3439366081,-0.3761326299,0.0328023996
0.3115748015,-0.6170305186,0.0273041181
0.6891156651,0.1935183313,0.1657854556
0.9941325127,0.0497942969,0.8529422462
0.9935944417,-0.1392589359,0.8320252786
0.8054233731,0.1595825534,0.2694719869
0.9216576025,-0.1498789095,0.4820744907
0.892,-0.1741761821,0.4095257086
0.9462904015,-0.5498751238,0.564896885
0.9902165516,-0.039802827,0.7952924185
0.9902908098,0.3237405643,0.7954009526
0.5927880225,-0.2376253232,0.1090221874
0.9676350952,-0.1812900947,0.6490115051
0.9887610293,-0.0782743989,0.7791640274
0.9947273519,-0.1121852548,0.868935237
0.5855240471,0.3159561938,0.1060655763
0.4523820541,0.8520716461,0.0573127457
0.5101314348,-0.2249420789,0.0761199882
0.490145727,0.4335262943,0.0699115819
0.9947273519,-0.0245726768,0.8751884435
0.7510005208,-0.6609654278,0.2133866217
0.9956129201,-0.1442712228,0.9112371987
0.9928067055,-0.0955522336,0.8296193876
0.9485256906,0.1074835968,0.5744619834
0.909,0.2638540333,0.4460477014
0.8691533145,0.1346612105,0.3648864735
0.8920812402,0.649072538,0.4102380549
0.9985445539,-0.0272745776,0.9418574006
0.9515363269,-0.2618268311,0.5853562719
0.4224287239,0.400894483,0.0492750113
0.9124969567,-0.2032515794,0.4545364765
0.9984948117,-0.0558069313,0.9407226119
0.1830028436,-1.4309534802,0.0104358786
0.9427143618,0.2165114552,0.5472714262
0.035535449,-0.4884171766,0.0008246105
0.9830961358,0.129619277,0.7421866264
0.3173658106,-0.5080058479,0.0282517308
0.7209107254,-0.1859345988,0.1865877218
0.8187689388,-0.1718585496,0.2888280298
0.7704470386,-0.1719931551,0.2327561805
0.5295312925,-0.8215967159,0.0838693602
0.1915476649,-0.3900257977,0.0111508437
0.4859713231,-0.5896749549,0.0682881988
0.9205297836,-0.2228887507,0.4773992716
0.2348495149,-0.3329324948,0.0158112396
0.9985445539,-0.0325258414,0.9411828658
0.0244757752,0.4991852859,0.0004962565
0.9739822423,0.0613829105,0.6783875326
0.9058576566,0.1105305204,0.4383268823
0.5493220367,-0.6992905066,0.0910954546
0.6846133117,-0.5070364116,0.1629053354
0.9609013862,-0.0796116242,0.6190853294
0.7899312637,-0.1525838862,0.2504622592
0.9745806468,-0.080930342,0.6840355977
0.7767461289,-0.2770781153,0.2398764113
0.9816638864,-0.1097104006,0.7300036726
0.4265346018,-0.2935616079,0.0505250322
0.4715578612,-0.2390789491,0.063490584
0.8111199448,-0.3203723016,0.2776417985
0.8370089944,0.1698795408,0.3096941544
0.8860358018,-0.1230070988,0.4000473208
0.9916692318,-0.1170043037,0.8234039849
0.3412252481,-0.4218828295,0.0323787588
0.6802645823,-0.4699212515,0.1598285182
0.9626055499,-0.0605920023,0.624831527
0.9816638864,-0.327456076,0.7257698454
0.1620751088,-0.3837700372,0.0084502476
0.2802531824,-0.6909455619,0.0218774775
0.8104490644,0.2701590989,0.2751781483
0.9916692318,0.0431847988,0.8149762986
6.29E-17,2.0971197174,3.42E-20
0.1645771957,-0.3544677917,0.0086316857
0.9995327291,0.0407721743,0.9765091792
0.8754324518,0.2385674168,0.3775031223
0.3570054658,0.2952544509,0.0353233412
0.239781481,-0.9362184263,0.0164913401
0.8648110756,0.1671478032,0.3542064152
0.9709229315,0.0746073694,0.6637883792
0.9977458165,0.0387531613,0.9358595852
0.9676350952,0.0843086844,0.649918322
0.1683413188,2.7869497038,0.00895005
0.5503761945,0.2956447686,0.0916567284
0.9304013934,0.4817140056,0.5082615999
0.0046311756,-0.987079884,0.0000569
0.8985842562,-0.6618262353,0.4228053496
